id_hotel2,nombre_hotel,estrellas,precio_noche
hotel_17,Hotel Rincón Sereno,2.0,316.25
hotel_19,Hotel Costa Azul,2.0,392.21
hotel_03,Hotel Brisas del Mar,1.0,154.84
hotel_13,Hotel Luz de Madrid,3.0,391.51
hotel_14,Hotel Los Almendros,4.0,492.39
hotel_06,Hotel Encanto Real,1.0,370.23
hotel_03,Hotel Brisas del Mar,4.0,365.37
hotel_20,Hotel Maravilla Real,2.0,311.34
hotel_11,Hotel Torre Dorada,1.0,83.66
hotel_16,Hotel Mirador Real,3.0,156.54
hotel_02,Hotel Monte Verde,3.0,365.32
hotel_08,Hotel Jardines del Rey,2.0,83.6
hotel_07,Palacio del Sol,2.0,99.03
hotel_04,Hotel Camino del Sol,3.0,232.92
hotel_12,Hotel Palacio Imperial,3.0,253.35
hotel_05,Hotel Puerta del Cielo,5.0,120.92
hotel_19,Hotel Costa Azul,3.0,91.04
hotel_16,Hotel Mirador Real,2.0,354.72
hotel_04,Hotel Camino del Sol,5.0,434.56
hotel_18,Hotel Vista Alegre,1.0,95.85
hotel_13,Hotel Luz de Madrid,3.0,108.81
hotel_06,Hotel Encanto Real,1.0,166.46
hotel_12,Hotel Palacio Imperial,2.0,456.11
hotel_12,Hotel Palacio Imperial,1.0,105.13
hotel_13,Hotel Luz de Madrid,4.0,244.91
hotel_09,Hotel Las Estrellas,3.0,146.61
hotel_17,Hotel Rincón Sereno,4.0,341.27
hotel_16,Hotel Mirador Real,4.0,77.43
hotel_20,Hotel Maravilla Real,2.0,339.18
hotel_03,Hotel Brisas del Mar,4.0,495.22
hotel_11,Hotel Torre Dorada,5.0,204.81
hotel_02,Hotel Monte Verde,5.0,130.91
hotel_17,Hotel Rincón Sereno,5.0,76.36
hotel_09,Hotel Las Estrellas,1.0,499.81
hotel_10,Gran Hotel Madrid,2.0,169.93
hotel_11,Hotel Torre Dorada,3.0,129.24
hotel_03,Hotel Brisas del Mar,5.0,
hotel_17,Hotel Rincón Sereno,5.0,476.76
hotel_10,Gran Hotel Madrid,2.0,67.07
hotel_15,Hotel Sol y Luna,3.0,286.89
hotel_02,Hotel Monte Verde,2.0,412.89
hotel_11,Hotel Torre Dorada,2.0,59.85
hotel_03,Hotel Brisas del Mar,4.0,482.24
hotel_18,Hotel Vista Alegre,2.0,185.78
hotel_17,Hotel Rincón Sereno,3.0,406.32
hotel_03,Hotel Brisas del Mar,2.0,362.09
hotel_05,Hotel Puerta del Cielo,2.0,380.29
hotel_11,Hotel Torre Dorada,4.0,476.94
hotel_02,Hotel Monte Verde,5.0,131.93
hotel_17,Hotel Rincón Sereno,2.0,96.84
hotel_02,Hotel Monte Verde,2.0,157.09
hotel_02,Hotel Monte Verde,4.0,419.74
hotel_06,Hotel Encanto Real,3.0,162.28
hotel_10,Gran Hotel Madrid,4.0,374.18
hotel_14,Hotel Los Almendros,4.0,486.09
hotel_07,Palacio del Sol,4.0,295.7
hotel_19,Hotel Costa Azul,2.0,342.93
hotel_16,Hotel Mirador Real,1.0,59.03
hotel_09,Hotel Las Estrellas,1.0,449.56
hotel_17,Hotel Rincón Sereno,1.0,317.3
hotel_08,Hotel Jardines del Rey,2.0,95.56
hotel_04,Hotel Camino del Sol,3.0,374.91
hotel_10,Gran Hotel Madrid,4.0,156.89
hotel_14,Hotel Los Almendros,1.0,212.36
hotel_15,Hotel Sol y Luna,2.0,139.84
hotel_17,Hotel Rincón Sereno,1.0,489.67
hotel_16,Hotel Mirador Real,1.0,261.92
hotel_13,Hotel Luz de Madrid,3.0,133.19
hotel_12,Hotel Palacio Imperial,3.0,168.47
hotel_18,Hotel Vista Alegre,1.0,303.9
hotel_14,Hotel Los Almendros,5.0,413.67
hotel_20,Hotel Maravilla Real,4.0,428.35
hotel_19,Hotel Costa Azul,4.0,307.71
hotel_10,Gran Hotel Madrid,5.0,456.24
hotel_18,Hotel Vista Alegre,1.0,410.19
hotel_09,Hotel Las Estrellas,2.0,127.79
hotel_06,Hotel Encanto Real,4.0,69.19
hotel_06,Hotel Encanto Real,1.0,459.85
hotel_16,Hotel Mirador Real,5.0,298.41
hotel_07,Palacio del Sol,4.0,401.75
hotel_07,Palacio del Sol,1.0,314.56
hotel_04,Hotel Camino del Sol,3.0,403.58
hotel_17,Hotel Rincón Sereno,5.0,222.36
hotel_13,Hotel Luz de Madrid,2.0,127.48
hotel_02,Hotel Monte Verde,2.0,228.1
hotel_03,Hotel Brisas del Mar,1.0,464.37
hotel_07,Palacio del Sol,2.0,429.27
hotel_14,Hotel Los Almendros,4.0,145.12
hotel_09,Hotel Las Estrellas,1.0,281.86
hotel_20,Hotel Maravilla Real,5.0,231.51
hotel_08,Hotel Jardines del Rey,1.0,443.82
hotel_03,Hotel Brisas del Mar,2.0,72.74
hotel_07,Palacio del Sol,1.0,335.92
hotel_09,Hotel Las Estrellas,4.0,317.31
hotel_16,Hotel Mirador Real,1.0,204.9
hotel_11,Hotel Torre Dorada,2.0,72.33
hotel_14,Hotel Los Almendros,5.0,171.08
hotel_15,Hotel Sol y Luna,2.0,341.31
hotel_08,Hotel Jardines del Rey,4.0,256.54
hotel_13,Hotel Luz de Madrid,5.0,420.93
hotel_03,Hotel Brisas del Mar,5.0,499.73
hotel_16,Hotel Mirador Real,3.0,201.32
hotel_05,Hotel Puerta del Cielo,2.0,345.24
hotel_13,Hotel Luz de Madrid,3.0,412.43
hotel_16,Hotel Mirador Real,4.0,498.85
hotel_04,Hotel Camino del Sol,2.0,430.43
hotel_16,Hotel Mirador Real,5.0,107.56
hotel_02,Hotel Monte Verde,1.0,476.11
hotel_05,Hotel Puerta del Cielo,4.0,384.88
hotel_11,Hotel Torre Dorada,3.0,217.25
hotel_11,Hotel Torre Dorada,5.0,261.73
hotel_08,Hotel Jardines del Rey,5.0,262.49
hotel_18,Hotel Vista Alegre,2.0,235.89
hotel_11,Hotel Torre Dorada,4.0,234.13
hotel_09,Hotel Las Estrellas,3.0,333.95
hotel_08,Hotel Jardines del Rey,2.0,253.41
hotel_06,Hotel Encanto Real,2.0,270.3
hotel_13,Hotel Luz de Madrid,1.0,484.39
hotel_15,Hotel Sol y Luna,3.0,378.79
hotel_15,Hotel Sol y Luna,2.0,135.75
hotel_20,Hotel Maravilla Real,5.0,96.21
hotel_05,Hotel Puerta del Cielo,3.0,420.72
hotel_02,Hotel Monte Verde,4.0,318.36
hotel_17,Hotel Rincón Sereno,3.0,204.22
hotel_13,Hotel Luz de Madrid,1.0,476.63
hotel_11,Hotel Torre Dorada,5.0,380.32
hotel_10,Gran Hotel Madrid,4.0,369.99
hotel_10,Gran Hotel Madrid,5.0,397.05
hotel_04,Hotel Camino del Sol,3.0,221.1
hotel_15,Hotel Sol y Luna,3.0,142.46
hotel_16,Hotel Mirador Real,5.0,348.11
hotel_07,Palacio del Sol,5.0,238.46
hotel_07,Palacio del Sol,4.0,177.21
hotel_20,Hotel Maravilla Real,2.0,400.07
hotel_10,Gran Hotel Madrid,5.0,182.9
hotel_17,Hotel Rincón Sereno,3.0,359.68
hotel_07,Palacio del Sol,5.0,352.22
hotel_20,Hotel Maravilla Real,1.0,477.24
hotel_19,Hotel Costa Azul,4.0,457.14
hotel_10,Gran Hotel Madrid,1.0,168.85
hotel_02,Hotel Monte Verde,4.0,212.09
hotel_10,Gran Hotel Madrid,1.0,433.05
hotel_12,Hotel Palacio Imperial,5.0,210.88
hotel_12,Hotel Palacio Imperial,3.0,230.34
hotel_10,Gran Hotel Madrid,2.0,109.62
hotel_11,Hotel Torre Dorada,4.0,267.19
hotel_15,Hotel Sol y Luna,2.0,400.61
hotel_14,Hotel Los Almendros,4.0,100.81
hotel_15,Hotel Sol y Luna,5.0,344.73
hotel_19,Hotel Costa Azul,3.0,375.69
hotel_19,Hotel Costa Azul,4.0,244.77
hotel_04,Hotel Camino del Sol,5.0,427.55
hotel_17,Hotel Rincón Sereno,2.0,431.97
hotel_02,Hotel Monte Verde,3.0,194.28
hotel_13,Hotel Luz de Madrid,4.0,297.71
hotel_11,Hotel Torre Dorada,4.0,256.58
hotel_07,Palacio del Sol,4.0,251.17
hotel_14,Hotel Los Almendros,1.0,96.18
hotel_05,Hotel Puerta del Cielo,5.0,421.65
hotel_10,Gran Hotel Madrid,2.0,213.49
hotel_17,Hotel Rincón Sereno,3.0,302.06
hotel_19,Hotel Costa Azul,1.0,93.84
hotel_07,Palacio del Sol,1.0,218.24
hotel_14,Hotel Los Almendros,1.0,113.19
hotel_13,Hotel Luz de Madrid,2.0,134.38
hotel_14,Hotel Los Almendros,1.0,98.48
hotel_12,Hotel Palacio Imperial,4.0,397.46
hotel_17,Hotel Rincón Sereno,1.0,110.58
hotel_14,Hotel Los Almendros,5.0,298.94
hotel_09,Hotel Las Estrellas,5.0,401.48
hotel_02,Hotel Monte Verde,5.0,345.87
hotel_19,Hotel Costa Azul,3.0,490.77
hotel_12,Hotel Palacio Imperial,2.0,486.71
hotel_05,Hotel Puerta del Cielo,3.0,330.87
hotel_09,Hotel Las Estrellas,5.0,491.59
hotel_04,Hotel Camino del Sol,4.0,392.34
hotel_18,Hotel Vista Alegre,1.0,61.36
hotel_09,Hotel Las Estrellas,3.0,170.13
hotel_05,Hotel Puerta del Cielo,2.0,427.71
hotel_12,Hotel Palacio Imperial,1.0,211.4
hotel_05,Hotel Puerta del Cielo,1.0,279.91
hotel_02,Hotel Monte Verde,5.0,237.44
hotel_08,Hotel Jardines del Rey,2.0,295.97
hotel_06,Hotel Encanto Real,2.0,492.54
hotel_16,Hotel Mirador Real,5.0,68.28
hotel_16,Hotel Mirador Real,1.0,312.78
hotel_02,Hotel Monte Verde,5.0,119.16
hotel_02,Hotel Monte Verde,5.0,82.79
hotel_20,Hotel Maravilla Real,2.0,284.26
hotel_03,Hotel Brisas del Mar,2.0,231.53
hotel_20,Hotel Maravilla Real,4.0,182.1
hotel_19,Hotel Costa Azul,1.0,158.15
hotel_07,Palacio del Sol,4.0,221.61
hotel_03,Hotel Brisas del Mar,5.0,419.94
hotel_05,Hotel Puerta del Cielo,2.0,269.05
hotel_09,Hotel Las Estrellas,5.0,476.69
hotel_14,Hotel Los Almendros,1.0,439.22
hotel_18,Hotel Vista Alegre,1.0,386.09
hotel_06,Hotel Encanto Real,1.0,67.04
hotel_11,Hotel Torre Dorada,2.0,301.13
hotel_13,Hotel Luz de Madrid,4.0,224.6
hotel_04,Hotel Camino del Sol,1.0,352.97
hotel_07,Palacio del Sol,3.0,467.61
hotel_05,Hotel Puerta del Cielo,4.0,322.94
hotel_19,Hotel Costa Azul,2.0,120.34
hotel_18,Hotel Vista Alegre,3.0,182.73
hotel_04,Hotel Camino del Sol,2.0,299.08
hotel_13,Hotel Luz de Madrid,5.0,307.71
hotel_03,Hotel Brisas del Mar,2.0,187.1
hotel_19,Hotel Costa Azul,5.0,122.42
hotel_11,Hotel Torre Dorada,1.0,101.57
hotel_04,Hotel Camino del Sol,1.0,257.56
hotel_08,Hotel Jardines del Rey,5.0,162.8
hotel_19,Hotel Costa Azul,1.0,210.7
hotel_02,Hotel Monte Verde,4.0,455.04
hotel_02,Hotel Monte Verde,4.0,305.08
hotel_19,Hotel Costa Azul,4.0,160.77
hotel_02,Hotel Monte Verde,4.0,110.43
hotel_17,Hotel Rincón Sereno,5.0,398.64
hotel_06,Hotel Encanto Real,1.0,138.38
hotel_11,Hotel Torre Dorada,4.0,415.68
hotel_04,Hotel Camino del Sol,3.0,457.83
hotel_18,Hotel Vista Alegre,3.0,262.44
hotel_20,Hotel Maravilla Real,1.0,259.11
hotel_19,Hotel Costa Azul,5.0,54.76
hotel_11,Hotel Torre Dorada,5.0,121.64
hotel_17,Hotel Rincón Sereno,3.0,381.15
hotel_19,Hotel Costa Azul,1.0,168.95
hotel_03,Hotel Brisas del Mar,4.0,458.47
hotel_10,Gran Hotel Madrid,3.0,446.69
hotel_16,Hotel Mirador Real,3.0,335.1
hotel_13,Hotel Luz de Madrid,3.0,128.22
hotel_19,Hotel Costa Azul,5.0,163.2
hotel_15,Hotel Sol y Luna,5.0,406.69
hotel_06,Hotel Encanto Real,5.0,124.51
hotel_09,Hotel Las Estrellas,3.0,117.6
hotel_02,Hotel Monte Verde,1.0,236.57
hotel_11,Hotel Torre Dorada,2.0,265.55
hotel_10,Gran Hotel Madrid,2.0,60.09
hotel_20,Hotel Maravilla Real,1.0,110.62
hotel_16,Hotel Mirador Real,2.0,75.15
hotel_11,Hotel Torre Dorada,1.0,319.7
hotel_08,Hotel Jardines del Rey,4.0,476.25
hotel_09,Hotel Las Estrellas,2.0,440.28
hotel_09,Hotel Las Estrellas,5.0,419.19
hotel_02,Hotel Monte Verde,4.0,125.46
hotel_13,Hotel Luz de Madrid,2.0,153.41
hotel_20,Hotel Maravilla Real,4.0,285.21
hotel_10,Gran Hotel Madrid,5.0,455.71
hotel_18,Hotel Vista Alegre,5.0,91.93
hotel_14,Hotel Los Almendros,5.0,453.63
hotel_17,Hotel Rincón Sereno,4.0,243.02
hotel_18,Hotel Vista Alegre,3.0,93.96
hotel_06,Hotel Encanto Real,3.0,459.53
hotel_08,Hotel Jardines del Rey,1.0,233.88
hotel_13,Hotel Luz de Madrid,2.0,283.88
hotel_07,Palacio del Sol,2.0,233.97
hotel_04,Hotel Camino del Sol,4.0,164.12
hotel_04,Hotel Camino del Sol,4.0,235.94
hotel_16,Hotel Mirador Real,3.0,299.7
hotel_20,Hotel Maravilla Real,4.0,95.12
hotel_15,Hotel Sol y Luna,1.0,122.32
hotel_14,Hotel Los Almendros,1.0,466.63
hotel_10,Gran Hotel Madrid,4.0,216.87
hotel_20,Hotel Maravilla Real,3.0,326.27
hotel_20,Hotel Maravilla Real,3.0,140.76
hotel_09,Hotel Las Estrellas,1.0,364.29
hotel_13,Hotel Luz de Madrid,3.0,498.56
hotel_20,Hotel Maravilla Real,1.0,313.73
hotel_04,Hotel Camino del Sol,3.0,463.62
hotel_03,Hotel Brisas del Mar,3.0,461.74
hotel_08,Hotel Jardines del Rey,4.0,151.82
hotel_09,Hotel Las Estrellas,4.0,52.08
hotel_05,Hotel Puerta del Cielo,3.0,82.56
hotel_11,Hotel Torre Dorada,3.0,444.24
hotel_19,Hotel Costa Azul,3.0,303.42
hotel_11,Hotel Torre Dorada,1.0,356.71
hotel_19,Hotel Costa Azul,2.0,80.39
hotel_20,Hotel Maravilla Real,5.0,479.94
hotel_13,Hotel Luz de Madrid,3.0,179.27
hotel_03,Hotel Brisas del Mar,2.0,264.44
hotel_08,Hotel Jardines del Rey,4.0,132.24
hotel_16,Hotel Mirador Real,2.0,380.93
hotel_17,Hotel Rincón Sereno,5.0,354.11
hotel_03,Hotel Brisas del Mar,5.0,431.59
hotel_20,Hotel Maravilla Real,3.0,270.85
hotel_14,Hotel Los Almendros,4.0,286.57
hotel_13,Hotel Luz de Madrid,2.0,276.1
hotel_12,Hotel Palacio Imperial,3.0,364.2
hotel_13,Hotel Luz de Madrid,5.0,353.34
hotel_16,Hotel Mirador Real,2.0,325.74
hotel_02,Hotel Monte Verde,3.0,171.22
hotel_03,Hotel Brisas del Mar,3.0,144.73
hotel_11,Hotel Torre Dorada,2.0,252.82
hotel_19,Hotel Costa Azul,5.0,374.36
hotel_18,Hotel Vista Alegre,4.0,138.22
hotel_18,Hotel Vista Alegre,5.0,239.67
hotel_05,Hotel Puerta del Cielo,3.0,403.39
hotel_07,Palacio del Sol,2.0,71.46
hotel_16,Hotel Mirador Real,3.0,385.06
hotel_16,Hotel Mirador Real,3.0,469.32
hotel_08,Hotel Jardines del Rey,5.0,207.98
hotel_17,Hotel Rincón Sereno,4.0,352.93
hotel_12,Hotel Palacio Imperial,2.0,326.14
hotel_11,Hotel Torre Dorada,4.0,239.81
hotel_02,Hotel Monte Verde,2.0,85.59
hotel_13,Hotel Luz de Madrid,3.0,322.41
hotel_20,Hotel Maravilla Real,4.0,386.54
hotel_18,Hotel Vista Alegre,2.0,434.39
hotel_13,Hotel Luz de Madrid,1.0,144.75
hotel_13,Hotel Luz de Madrid,5.0,61.85
hotel_18,Hotel Vista Alegre,1.0,96.76
hotel_05,Hotel Puerta del Cielo,4.0,161.32
hotel_09,Hotel Las Estrellas,1.0,287.02
hotel_02,Hotel Monte Verde,4.0,437.16
hotel_18,Hotel Vista Alegre,5.0,296.84
hotel_04,Hotel Camino del Sol,3.0,245.73
hotel_06,Hotel Encanto Real,4.0,292.84
hotel_05,Hotel Puerta del Cielo,1.0,166.9
hotel_04,Hotel Camino del Sol,1.0,179.03
hotel_17,Hotel Rincón Sereno,3.0,476.12
hotel_04,Hotel Camino del Sol,3.0,408.54
hotel_13,Hotel Luz de Madrid,4.0,162.44
hotel_19,Hotel Costa Azul,5.0,240.0
hotel_09,Hotel Las Estrellas,2.0,434.06
hotel_17,Hotel Rincón Sereno,2.0,172.45
hotel_04,Hotel Camino del Sol,1.0,72.32
hotel_18,Hotel Vista Alegre,4.0,176.94
hotel_15,Hotel Sol y Luna,4.0,90.58
hotel_17,Hotel Rincón Sereno,3.0,190.2
hotel_18,Hotel Vista Alegre,1.0,429.59
hotel_17,Hotel Rincón Sereno,2.0,82.11
hotel_07,Palacio del Sol,2.0,422.7
hotel_10,Gran Hotel Madrid,2.0,161.21
hotel_05,Hotel Puerta del Cielo,3.0,225.1
hotel_16,Hotel Mirador Real,4.0,284.41
hotel_10,Gran Hotel Madrid,2.0,212.18
hotel_02,Hotel Monte Verde,1.0,334.8
hotel_13,Hotel Luz de Madrid,2.0,313.1
hotel_17,Hotel Rincón Sereno,5.0,402.55
hotel_02,Hotel Monte Verde,1.0,274.95
hotel_18,Hotel Vista Alegre,4.0,406.15
hotel_03,Hotel Brisas del Mar,4.0,404.84
hotel_03,Hotel Brisas del Mar,2.0,360.15
hotel_12,Hotel Palacio Imperial,5.0,268.38
hotel_03,Hotel Brisas del Mar,3.0,133.97
hotel_04,Hotel Camino del Sol,2.0,440.44
hotel_16,Hotel Mirador Real,5.0,252.21
hotel_20,Hotel Maravilla Real,4.0,399.15
hotel_08,Hotel Jardines del Rey,5.0,418.56
hotel_07,Palacio del Sol,1.0,338.4
hotel_18,Hotel Vista Alegre,2.0,69.69
hotel_08,Hotel Jardines del Rey,1.0,98.16
hotel_19,Hotel Costa Azul,5.0,72.08
hotel_08,Hotel Jardines del Rey,4.0,468.58
hotel_14,Hotel Los Almendros,3.0,301.1
hotel_16,Hotel Mirador Real,5.0,420.63
hotel_06,Hotel Encanto Real,2.0,425.5
hotel_19,Hotel Costa Azul,5.0,95.54
hotel_19,Hotel Costa Azul,5.0,286.78
hotel_04,Hotel Camino del Sol,4.0,301.28
hotel_14,Hotel Los Almendros,1.0,353.51
hotel_20,Hotel Maravilla Real,3.0,297.47
hotel_12,Hotel Palacio Imperial,3.0,499.29
hotel_02,Hotel Monte Verde,3.0,496.15
hotel_08,Hotel Jardines del Rey,4.0,303.41
hotel_13,Hotel Luz de Madrid,1.0,251.36
hotel_20,Hotel Maravilla Real,2.0,318.08
hotel_19,Hotel Costa Azul,2.0,52.95
hotel_16,Hotel Mirador Real,5.0,397.18
hotel_18,Hotel Vista Alegre,1.0,466.66
hotel_16,Hotel Mirador Real,3.0,120.24
hotel_05,Hotel Puerta del Cielo,1.0,154.84
hotel_06,Hotel Encanto Real,3.0,463.04
hotel_11,Hotel Torre Dorada,1.0,269.71
hotel_11,Hotel Torre Dorada,4.0,66.81
hotel_02,Hotel Monte Verde,3.0,464.83
hotel_07,Palacio del Sol,2.0,237.42
hotel_13,Hotel Luz de Madrid,1.0,335.24
hotel_11,Hotel Torre Dorada,2.0,193.68
hotel_13,Hotel Luz de Madrid,4.0,353.13
hotel_19,Hotel Costa Azul,4.0,277.12
hotel_02,Hotel Monte Verde,1.0,116.6
hotel_13,Hotel Luz de Madrid,5.0,168.14
hotel_08,Hotel Jardines del Rey,4.0,266.41
hotel_20,Hotel Maravilla Real,2.0,138.23
hotel_02,Hotel Monte Verde,5.0,399.54
hotel_02,Hotel Monte Verde,3.0,206.73
hotel_09,Hotel Las Estrellas,3.0,396.35
hotel_19,Hotel Costa Azul,2.0,248.2
hotel_06,Hotel Encanto Real,1.0,390.97
hotel_18,Hotel Vista Alegre,3.0,477.01
hotel_15,Hotel Sol y Luna,3.0,252.52
hotel_04,Hotel Camino del Sol,5.0,145.33
hotel_18,Hotel Vista Alegre,1.0,267.35
hotel_10,Gran Hotel Madrid,3.0,164.95
hotel_15,Hotel Sol y Luna,1.0,259.22
hotel_03,Hotel Brisas del Mar,1.0,348.33
hotel_13,Hotel Luz de Madrid,5.0,154.02
hotel_17,Hotel Rincón Sereno,5.0,456.73
hotel_12,Hotel Palacio Imperial,5.0,139.48
hotel_20,Hotel Maravilla Real,3.0,67.88
hotel_15,Hotel Sol y Luna,3.0,384.97
hotel_19,Hotel Costa Azul,5.0,331.34
hotel_13,Hotel Luz de Madrid,1.0,331.6
hotel_02,Hotel Monte Verde,4.0,151.5
hotel_20,Hotel Maravilla Real,5.0,378.44
hotel_14,Hotel Los Almendros,3.0,307.79
hotel_18,Hotel Vista Alegre,2.0,252.12
hotel_08,Hotel Jardines del Rey,2.0,293.6
hotel_18,Hotel Vista Alegre,5.0,243.52
hotel_04,Hotel Camino del Sol,1.0,80.51
hotel_14,Hotel Los Almendros,4.0,446.05
hotel_16,Hotel Mirador Real,5.0,133.13
hotel_19,Hotel Costa Azul,1.0,318.35
hotel_17,Hotel Rincón Sereno,3.0,276.04
hotel_18,Hotel Vista Alegre,2.0,271.14
hotel_15,Hotel Sol y Luna,3.0,233.86
hotel_08,Hotel Jardines del Rey,2.0,384.05
hotel_17,Hotel Rincón Sereno,3.0,440.2
hotel_13,Hotel Luz de Madrid,3.0,399.29
hotel_10,Gran Hotel Madrid,5.0,286.34
hotel_10,Gran Hotel Madrid,2.0,422.14
hotel_10,Gran Hotel Madrid,5.0,492.71
hotel_12,Hotel Palacio Imperial,4.0,135.42
hotel_05,Hotel Puerta del Cielo,5.0,124.91
hotel_12,Hotel Palacio Imperial,1.0,258.6
hotel_11,Hotel Torre Dorada,5.0,130.89
hotel_15,Hotel Sol y Luna,2.0,195.55
hotel_06,Hotel Encanto Real,3.0,447.14
hotel_03,Hotel Brisas del Mar,1.0,367.79
hotel_20,Hotel Maravilla Real,5.0,377.08
hotel_10,Gran Hotel Madrid,2.0,297.65
hotel_18,Hotel Vista Alegre,2.0,442.08
hotel_10,Gran Hotel Madrid,4.0,396.11
hotel_09,Hotel Las Estrellas,1.0,179.94
hotel_16,Hotel Mirador Real,1.0,51.58
hotel_17,Hotel Rincón Sereno,4.0,147.58
hotel_15,Hotel Sol y Luna,2.0,320.54
hotel_04,Hotel Camino del Sol,2.0,328.88
hotel_03,Hotel Brisas del Mar,1.0,74.77
hotel_05,Hotel Puerta del Cielo,3.0,350.14
hotel_09,Hotel Las Estrellas,2.0,98.99
hotel_03,Hotel Brisas del Mar,1.0,387.19
hotel_13,Hotel Luz de Madrid,1.0,195.26
hotel_07,Palacio del Sol,3.0,261.86
hotel_08,Hotel Jardines del Rey,5.0,286.08
hotel_20,Hotel Maravilla Real,1.0,378.37
hotel_02,Hotel Monte Verde,3.0,242.16
hotel_17,Hotel Rincón Sereno,5.0,326.42
hotel_09,Hotel Las Estrellas,5.0,271.62
hotel_15,Hotel Sol y Luna,1.0,490.66
hotel_02,Hotel Monte Verde,3.0,236.31
hotel_06,Hotel Encanto Real,3.0,164.48
hotel_15,Hotel Sol y Luna,1.0,195.76
hotel_11,Hotel Torre Dorada,5.0,228.21
hotel_17,Hotel Rincón Sereno,4.0,425.21
hotel_04,Hotel Camino del Sol,3.0,332.23
hotel_02,Hotel Monte Verde,5.0,184.69
hotel_02,Hotel Monte Verde,3.0,309.82
hotel_15,Hotel Sol y Luna,3.0,176.2
hotel_13,Hotel Luz de Madrid,2.0,306.93
hotel_02,Hotel Monte Verde,1.0,367.36
hotel_19,Hotel Costa Azul,3.0,273.66
hotel_05,Hotel Puerta del Cielo,2.0,147.25
hotel_12,Hotel Palacio Imperial,5.0,461.0
hotel_18,Hotel Vista Alegre,2.0,457.22
hotel_20,Hotel Maravilla Real,3.0,379.59
hotel_07,Palacio del Sol,5.0,396.26
hotel_10,Gran Hotel Madrid,4.0,142.32
hotel_10,Gran Hotel Madrid,5.0,189.93
hotel_10,Gran Hotel Madrid,1.0,260.08
hotel_05,Hotel Puerta del Cielo,2.0,309.89
hotel_04,Hotel Camino del Sol,3.0,178.95
hotel_07,Palacio del Sol,1.0,120.86
hotel_08,Hotel Jardines del Rey,5.0,281.32
hotel_05,Hotel Puerta del Cielo,5.0,171.96
hotel_02,Hotel Monte Verde,5.0,190.11
hotel_10,Gran Hotel Madrid,1.0,63.04
hotel_09,Hotel Las Estrellas,5.0,241.9
hotel_08,Hotel Jardines del Rey,5.0,190.59
hotel_12,Hotel Palacio Imperial,1.0,109.3
hotel_18,Hotel Vista Alegre,5.0,476.34
hotel_02,Hotel Monte Verde,3.0,226.42
hotel_07,Palacio del Sol,3.0,79.4
hotel_07,Palacio del Sol,4.0,107.32
hotel_05,Hotel Puerta del Cielo,5.0,342.24
hotel_19,Hotel Costa Azul,5.0,236.04
hotel_02,Hotel Monte Verde,2.0,222.71
hotel_14,Hotel Los Almendros,5.0,244.01
hotel_09,Hotel Las Estrellas,1.0,362.35
hotel_12,Hotel Palacio Imperial,3.0,101.44
hotel_06,Hotel Encanto Real,5.0,480.14
hotel_10,Gran Hotel Madrid,1.0,340.24
hotel_15,Hotel Sol y Luna,2.0,449.26
hotel_13,Hotel Luz de Madrid,5.0,289.06
hotel_02,Hotel Monte Verde,3.0,142.54
hotel_03,Hotel Brisas del Mar,1.0,373.0
hotel_05,Hotel Puerta del Cielo,1.0,431.43
hotel_15,Hotel Sol y Luna,5.0,485.54
hotel_05,Hotel Puerta del Cielo,1.0,99.35
hotel_14,Hotel Los Almendros,5.0,232.7
hotel_08,Hotel Jardines del Rey,5.0,263.68
hotel_18,Hotel Vista Alegre,3.0,427.97
hotel_15,Hotel Sol y Luna,2.0,82.28
hotel_18,Hotel Vista Alegre,1.0,346.06
hotel_14,Hotel Los Almendros,5.0,452.1
hotel_12,Hotel Palacio Imperial,4.0,240.85
hotel_15,Hotel Sol y Luna,5.0,241.14
hotel_04,Hotel Camino del Sol,5.0,
hotel_03,Hotel Brisas del Mar,1.0,305.66
hotel_06,Hotel Encanto Real,2.0,85.2
hotel_10,Gran Hotel Madrid,3.0,190.61
hotel_20,Hotel Maravilla Real,4.0,260.98
hotel_05,Hotel Puerta del Cielo,3.0,239.45
hotel_11,Hotel Torre Dorada,2.0,333.18
hotel_06,Hotel Encanto Real,2.0,179.06
hotel_16,Hotel Mirador Real,3.0,109.63
hotel_09,Hotel Las Estrellas,5.0,383.63
hotel_20,Hotel Maravilla Real,1.0,131.35
hotel_18,Hotel Vista Alegre,4.0,485.3
hotel_19,Hotel Costa Azul,4.0,396.66
hotel_03,Hotel Brisas del Mar,1.0,144.88
hotel_13,Hotel Luz de Madrid,4.0,125.41
hotel_13,Hotel Luz de Madrid,4.0,155.14
hotel_15,Hotel Sol y Luna,3.0,441.61
hotel_02,Hotel Monte Verde,5.0,221.89
hotel_04,Hotel Camino del Sol,3.0,93.8
hotel_16,Hotel Mirador Real,3.0,324.71
hotel_19,Hotel Costa Azul,5.0,397.91
hotel_09,Hotel Las Estrellas,3.0,201.82
hotel_20,Hotel Maravilla Real,1.0,235.05
hotel_05,Hotel Puerta del Cielo,3.0,148.73
hotel_10,Gran Hotel Madrid,5.0,328.72
hotel_18,Hotel Vista Alegre,4.0,435.39
hotel_12,Hotel Palacio Imperial,1.0,163.99
hotel_02,Hotel Monte Verde,3.0,396.2
hotel_10,Gran Hotel Madrid,4.0,174.77
